,True_Values,Mean_Prediction,Std_Prediction
8637,0,0.5516156601905823,0.1726475631148224
9433,1,0.7814442694187165,0.06358562036758623
5662,0,0.48623470425605775,0.09184567460229903
7694,0,0.4793220406770706,0.04241520620913498
5212,0,0.7589725697040558,0.07251366941824823
394,0,0.32619472727179527,0.08483817321976736
1931,0,0.6416024869680405,0.04659400777889124
10198,0,0.5426363331079483,0.0554941518671075
10097,0,0.41427210547029975,0.10483157090001455
7177,1,0.5682023179531097,0.042294620938083186
1046,0,0.2951142733171582,0.11239762090759253
10681,0,0.8126472169160843,0.0804160325944345
7379,0,0.5813199564814567,0.04463648024142551
2978,0,0.7143563330173492,0.056338749867690587
679,0,0.04103218409931287,0.05484485259704599
10469,0,0.6634528005123138,0.05805229268485876
1269,0,0.4800666508078575,0.08632099498460763
11063,1,0.6947262454032898,0.060426181805621024
997,0,0.4147531694173813,0.11452399207391002
7526,0,0.6466386502981186,0.03947496885392045
11100,0,0.7857923805713654,0.06323912563645734
10305,1,0.8078223532438278,0.06267429994232039
4919,0,0.4934943610429764,0.06276600974742821
6864,1,0.6196912002563476,0.049570162544734286
10759,0,0.7044322293996811,0.06408987242862438
5590,1,0.6508470785617828,0.04413455383655618
1080,1,0.15321990294381976,0.09039714805409947
5184,0,0.6836332854628563,0.07906800075221929
9007,0,0.5521904273331165,0.2002008823770893
9904,0,0.316644257158041,0.11186937908235525
2058,0,0.5435374963283539,0.026928989863327677
1848,0,0.8470872288942337,0.08663387419340669
104,0,0.11659482792019844,0.06332393790963951
1057,0,0.6088864520192147,0.04408025709687969
8435,0,0.5425730219483376,0.042086684064408623
2017,0,0.6362689101696014,0.0377149013562563
11078,1,0.7651496589183807,0.07495123674262945
3139,0,0.13700558068230748,0.07820681789547827
3887,0,0.35355320740491153,0.14362853302151599
1096,0,0.1111145405843854,0.07935473974427827
8365,1,0.6067338925600052,0.044812162929240326
1874,0,0.3390421837568283,0.08057738927536538
9199,0,0.22695527747273445,0.08381062028629199
6860,0,0.4982830363512039,0.04964370035401854
9594,0,0.5043144452571869,0.06095156511915458
622,0,0.2138313927128911,0.09184643340650724
6836,0,0.6516644686460495,0.04884722483068987
9543,0,0.6613489213585854,0.14932941091402832
10861,0,0.802979490160942,0.06556571270200523
9524,1,0.7660070943832398,0.06561678005566846
1056,0,0.5275222906470298,0.03632294206372834
9438,1,0.7989735442399979,0.08269904618734303
6665,0,0.546295115351677,0.054024810030997766
10113,1,0.7505063211917877,0.07121131258391186
1169,0,0.556525149345398,0.050385260077578105
2995,1,0.6361991256475449,0.04107639190740595
281,0,0.2794387036561966,0.08919349458297093
2697,0,0.4379036444425583,0.09223029254091815
7992,0,0.49989691585302354,0.05198218926329422
2176,0,0.3433927118778229,0.07803053018660619
5560,0,0.5809397900104523,0.06678842512671765
2511,1,0.28218824349343774,0.10145890822891043
6453,0,0.67304747402668,0.04250888143301335
6771,0,0.6576441657543183,0.04054456700199192
10346,0,0.7650679725408555,0.06347197315510697
7223,0,0.4379380065202713,0.07093721090264593
6261,0,0.5131098052859306,0.04979322712895785
2741,0,0.17729954345151783,0.09348451406723558
5037,1,0.6210069108009338,0.04723294463145203
5442,0,0.5013261851668358,0.052950796410172835
1569,0,0.6306818890571594,0.04143486059631771
4403,0,0.5136057886481286,0.04300651012917613
9383,0,0.30677795454859735,0.08696344659952068
1192,0,0.5346014243364334,0.038628585705489445
2095,0,0.7622171968221665,0.06846656990399007
833,0,0.6911949062347412,0.043817463463755785
8484,0,0.2938903035223484,0.12674644963458612
2972,0,0.5310001838207244,0.03232212588219056
8183,1,0.4483019606769085,0.10878444821140404
8379,0,0.553901136815548,0.041903909990044265
5577,0,0.7182868385314941,0.06313980677347301
6698,1,0.5822406452894211,0.05791079245017788
4611,0,0.12011442996561528,0.08222446706411891
4864,0,0.5031614509224892,0.036696149594133885
2468,0,0.5728489121794701,0.04840939405507153
10783,1,0.8003181916475296,0.07400685082034093
9748,1,0.8785259759426117,0.07376157418036189
6890,0,0.5829581037163735,0.0409053028626816
8131,1,0.13634596939198673,0.08094201733499426
7199,0,0.5340273952484131,0.040985960204797875
988,0,0.20046290751546622,0.09395586030330151
6106,1,0.6514462316036225,0.04025334321220747
7424,0,0.18225718319416045,0.09958650136358607
8566,0,0.24756561264395713,0.08750741701060238
5594,0,0.6846817481517792,0.04975578018294461
8319,0,0.4685645154118538,0.06018943217606486
9162,0,0.45468014359474185,0.0757866280793438
7660,0,0.37763290539383887,0.08659000569249206
6442,0,0.3691351446509361,0.10185131147852458
4039,0,0.1802845118381083,0.08531760610862374
9033,0,0.2593393643945456,0.09547972879669603
6184,1,0.7287776488065719,0.04947645060939049
5502,0,0.5610622751712799,0.04658943202943435
2370,0,0.617815026640892,0.03756507090783685
1371,0,0.4167147369682789,0.07242692504675302
2712,0,0.6369110757112503,0.03622837199878406
1953,1,0.8142890077829361,0.07602264439651603
6592,0,0.6680645734071732,0.037834212091883396
136,0,0.2862946416437626,0.0887664745366297
8957,0,0.160710952822119,0.07858536258875531
3130,0,0.15688050260767342,0.07759779531204403
1867,0,0.5852126616239548,0.042586624335289695
5509,0,0.48077786415815355,0.04013031050732809
4739,0,0.5794742372632027,0.046326514344946154
8079,1,0.6947761708498001,0.047695263891891757
7349,0,0.5583648964762687,0.04089508653467924
709,1,0.497279169857502,0.0602769683101254
4071,0,0.20901413705199956,0.10773379080765502
2685,0,0.5583736461400985,0.07320082331854977
10868,1,0.774549006819725,0.06180425795726867
10467,1,0.774932495355606,0.0664322654457586
10715,0,0.7976612567901611,0.07187869480560742
7881,1,0.599488525390625,0.0443498536091084
10315,0,0.7066219907999038,0.06216439918542818
9147,0,0.14613830478861928,0.07640029977532531
9279,0,0.2690393923968077,0.08820485131556073
8096,0,0.10346521204337478,0.067965949088106
3858,0,0.5643108287453651,0.03493177175394496
6478,0,0.6101923701167107,0.0883831382687145
8503,0,0.46275460988283157,0.06797691884906766
3384,0,0.5734331217408181,0.04005786446038009
2094,1,0.814733202457428,0.07158786694069101
5463,0,0.5142814922332763,0.03751652477712169
4794,0,0.6702203249931336,0.04499450218088701
1630,0,0.5489801341295242,0.0429246820901343
799,1,0.6829144585132599,0.04849420652392517
7978,1,0.46988828033208846,0.052896292541843776
5423,0,0.7139716988801956,0.05378329169818966
313,0,0.24142545294016599,0.09538011484998096
10103,1,0.7930854332447052,0.08345726965020506
7733,0,0.7294529724121094,0.05556204613200063
8512,0,0.31196669943630695,0.11795533108054979
2372,0,0.5580465942621231,0.03279112653420628
7270,0,0.40510888189077376,0.07778118101091258
10848,0,0.8434385651350021,0.06582083552281998
7078,0,0.6824817842245102,0.05731297858830242
6809,0,0.5067780047655106,0.05204202808234856
5768,0,0.6146627938747407,0.04193174378437584
4076,0,0.5695770451426506,0.06042604701249588
907,0,0.31539583310484887,0.1129872869737275
9475,0,0.7859563541412353,0.06704549355598309
8786,0,0.15177342552691697,0.07904028903431953
1938,1,0.5031063362956048,0.08255429452433051
2346,0,0.6064034897089005,0.05226889732946929
7667,1,0.2980394208431244,0.09985721766588154
3939,0,0.5485002702474594,0.03975871699122911
588,0,0.17416524885222315,0.10599218243849791
2358,0,0.4190570284426212,0.07615575820988085
4087,0,0.3522880353033543,0.10858869591920019
3578,0,0.2556005417555571,0.08554381818956971
237,0,0.16522202450782061,0.07584759613707422
8734,0,0.06453287330805324,0.07833874453530415
3483,1,0.7024848848581314,0.0623287733806875
7340,0,0.5964613598585129,0.03735398191201994
3394,0,0.16361397808417677,0.081565812964148
8756,1,0.41224496498703955,0.07735151410933593
8419,0,0.6239580875635147,0.04489210019365512
6935,0,0.5571928226947784,0.03542187071413953
10379,0,0.702857403755188,0.06007836896216854
2669,0,0.07217982301488518,0.06704479449861861
6644,0,0.6823595303297043,0.04670579863155404
9160,0,0.19560536479577423,0.08090556639989425
8718,0,0.219859762750566,0.10055584775206731
912,0,0.6377205109596252,0.050469158824585574
7237,0,0.5028761205077171,0.06670979923113061
9065,0,0.24695467259734868,0.10769511238420772
1,0,0.5579167112708092,0.04531449594070302
3902,1,0.8488646978139878,0.08121012620139856
6993,0,0.6179787254333496,0.04862021350818066
10987,0,0.7295048588514328,0.0612154747227599
729,0,0.16879491155967116,0.07882133095907916
1778,0,0.40118767783045767,0.07425925079059613
2433,1,0.6399269217252731,0.05664465668146042
830,1,0.46789792478084563,0.088361954471695
9419,1,0.21752653580158948,0.08949104227973186
3665,0,0.30788798041641713,0.09552674041461968
9114,0,0.16356547648087144,0.08274614309821553
7057,1,0.5436450392007828,0.042913439800256255
230,0,0.4595815873146057,0.11407225462863302
78,0,0.47070875376462934,0.0674650405931219
9390,0,0.38657612681388853,0.07728404579266601
5359,0,0.6634304630756378,0.0464154181215914
10857,1,0.6565041390061378,0.07943533098356743
1737,0,0.6193989455699921,0.0402371441560751
4713,0,0.6157053571939468,0.10313978043610639
4585,0,0.7354082024097442,0.07183782183520895
1551,0,0.3011110609024763,0.08973210935796698
208,1,0.4102768063545227,0.11440270891742292
7944,0,0.5005110362172127,0.06772269955316033
3612,0,0.1474143865518272,0.08662775585485287
4222,0,0.5173336943984032,0.06286218966183785
4933,1,0.7422339820861816,0.07491236891172512
10880,1,0.6942471522092819,0.08341265313264223
10048,1,0.8588146543502808,0.06992626852674609
9805,0,0.5833964365720749,0.05603263682065332
9374,0,0.21645300947129725,0.09852129112254698
9611,0,0.6518815758824349,0.08284279240667229
11102,1,0.7564587146043777,0.0569003106185023
8673,0,0.13971393246203662,0.08090805778839671
9874,0,0.44336585149168967,0.10649747082824387
8855,0,0.41742499634623526,0.1630876408096712
5840,0,0.5935758900642395,0.06908938044317528
2598,0,0.47449988216161726,0.06125218436738905
6448,0,0.47201349794864655,0.056783907417539324
7855,0,0.5145517793297768,0.04673605201841173
1522,0,0.45437008887529373,0.06198221017019718
3795,0,0.793756228685379,0.08744600259364863
231,0,0.16027576673775912,0.0849038141804034
4332,0,0.4426565609872341,0.15651814669486272
1863,0,0.6388658839464187,0.0400330673421778
9038,0,0.25610392935574056,0.09355606727073085
1785,0,0.5637314051389695,0.03203256504055455
4056,0,0.6143172383308411,0.058553637680419775
5297,1,0.46485051125288007,0.05262612500512327
905,0,0.5280361476540566,0.03175858908042081
8413,1,0.680589844584465,0.06728878299954642
2025,1,0.5441874498128891,0.0697240227782087
8725,0,0.11765345298685133,0.07519590807415834
3336,0,0.331570038497448,0.0683036783256974
7006,0,0.3076544427126646,0.07600906976257069
2056,0,0.585829861164093,0.03695183175106784
9137,0,0.15746439315378666,0.08054448664991147
8464,0,0.631179376244545,0.040540506289601624
5903,0,0.4303886115550995,0.07713299578668609
1289,0,0.32939027190208436,0.10428330719608028
1130,0,0.6548103535175324,0.0486715309668466
7261,0,0.5295469707250595,0.03624986675280664
7570,0,0.4948253807425499,0.09746720983532095
5030,0,0.6562215560674667,0.05228674142919937
323,0,0.23592898242175578,0.08696618657024457
10843,0,0.769609569311142,0.06313435118012403
4591,0,0.641328187584877,0.053307585587995344
2134,0,0.297480880767107,0.08173862982976493
11146,0,0.7262231594324112,0.05662272210794015
7843,0,0.6372351616621017,0.048990173140490326
297,0,0.6170288717746735,0.05185800860257241
8176,0,0.5346453988552093,0.0845137335585314
10962,1,0.6731195759773254,0.06694262735058656
2361,0,0.45180120289325715,0.09550844037356541
10111,0,0.5960998785495758,0.06976581147285899
9934,0,0.5435960385203361,0.04888023884839436
994,0,0.1864656963152811,0.10285318226203785
10141,0,0.525521136522293,0.08126356358859038
9472,1,0.7696548008918762,0.057114718437151824
2539,0,0.05940537190064788,0.06083014932157708
7356,0,0.5569005700945854,0.03977256899801204
8740,0,0.1477157599106431,0.08142468018213174
7508,1,0.5821026766300201,0.04202658814578383
5302,0,0.6544571387767791,0.06772458537957138
7002,0,0.6845701736211777,0.04321030442577102
2531,0,0.16714213084429502,0.07228119508780888
10277,0,0.6536560952663422,0.05104851152024173
4931,1,0.7003279441595077,0.06937774476735543
2743,0,0.38146291553974154,0.09696403742009331
10466,0,0.7219338142871856,0.05516501158642868
4749,0,0.5322781339287758,0.039816435338142504
1582,0,0.3986020091176033,0.08487361342963783
5444,0,0.6749089646339417,0.04748956043980903
5520,0,0.6787153035402298,0.045983986433983666
10074,1,0.7407092946767807,0.07341767502239685
7255,0,0.5219780427217483,0.03376737171019616
10695,1,0.6880860692262649,0.05077917724003109
1401,0,0.4093152642250061,0.06659664504292867
6894,1,0.5116087892651557,0.06485469010043249
9810,0,0.5398723402619362,0.06806947087091895
10712,0,0.6552425587177276,0.0643094912857612
8038,0,0.5110244986414909,0.045369091201145864
10153,0,0.60882289737463,0.07376026939667528
8458,0,0.6811161375045777,0.041817253450269695
9164,1,0.07244120473507792,0.0628112483292314
8141,0,0.6723510208725929,0.07496974379249989
15,0,0.6414337974786758,0.04630208138308292
4911,0,0.2824109758809209,0.1153959687484237
10460,0,0.6106115663051606,0.06202705284097184
6552,0,0.5641867157816887,0.042957814246122626
849,0,0.7498506772518158,0.07188531806355998
8648,0,0.10749892141669988,0.07041524055338574
7815,0,0.5847993531823158,0.04893561353400584
1329,0,0.4685866069793701,0.0573181351909002
2253,1,0.6287446284294128,0.040207812688329785
5913,0,0.5644829645752907,0.0503321688968774
6626,0,0.6851175260543824,0.04275034143263811
870,0,0.500216751396656,0.07272118013928493
9200,0,0.22194274708628656,0.08958482570401195
132,0,0.3011973438411951,0.10545988483885323
2363,0,0.4407677248120308,0.05701929971620523
10057,0,0.700437029004097,0.0716205442186775
9050,0,0.5715530985593795,0.0655749340221885
9963,0,0.5955525377392769,0.08334205118504642
896,0,0.643277028799057,0.057353298280790034
9499,0,0.7199785822629928,0.05942787733950527
1441,0,0.6205292630195618,0.034876566738681315
8958,0,0.07362342577427626,0.047604403981387135
2125,1,0.6964150959253311,0.04681799442017244
5000,0,0.5610716205835342,0.04794193788005945
10584,0,0.7622390830516815,0.07250251218812272
906,0,0.5590284398198128,0.03445487448315651
9626,0,0.5979855859279632,0.06183543246852077
10121,0,0.5679008197784424,0.05168747952662529
10173,1,0.6568886351585388,0.06873005697391918
11150,0,0.8035075402259827,0.06456179242683376
751,0,0.4952849531173706,0.08603279712585107
6897,0,0.574017385840416,0.042548166302472545
10183,0,0.5787672546505928,0.06077815581439392
5956,1,0.6115765166282654,0.07014552963661944
7165,0,0.547739939391613,0.0998637033414492
8373,0,0.5928462904691696,0.04150968458017284
9425,0,0.6121466729044914,0.054062985192535884
5104,0,0.6784547738730907,0.13392927438472274
9550,0,0.46585505176335573,0.15431126948436352
4463,1,0.49468827694654466,0.039218636592729
5910,0,0.5966565668582916,0.07932215518064602
7026,0,0.5886538800597191,0.042424764158693555
9577,1,0.7577831280231476,0.062121513288231255
10175,0,0.7620140498876572,0.07715798986018742
8223,0,0.6088536068797111,0.0530742834423428
2228,0,0.7620394372940064,0.056216607413162416
2408,0,0.6922733998298645,0.06203277697796782
260,0,0.12238087824545801,0.11591590118700049
1211,0,0.581598487496376,0.040211511524541874
9158,0,0.33242196306586264,0.10273630212919078
9878,0,0.43378416866064073,0.12033439346995795
1459,0,0.40820556640625,0.07648638881402531
8336,0,0.2052773729339242,0.10742685398235273
3484,0,0.3304761040210724,0.10185586915621798
1916,0,0.3420864925533533,0.09446220861613322
801,0,0.5407042562961578,0.03719374723165328
5587,0,0.4586670136451721,0.06389811974446002
5911,1,0.6996057194471359,0.11851739024554417
6905,0,0.5908604162931442,0.047250018761662065
6333,0,0.463320931494236,0.08856787524673046
5887,0,0.6826325976848602,0.039314581724372646
2596,0,0.6676195847988129,0.03948277909243697
554,0,0.302651444748044,0.09550151374198348
3784,1,0.650818589925766,0.045129798313293355
7167,0,0.37112538784742355,0.08753861723270119
6286,0,0.34137202009558676,0.07478505756911821
7645,0,0.21826864019036293,0.09625336652797167
9357,1,0.6105854967236519,0.13663119353439826
8427,0,0.5412684947252273,0.038041975579205536
952,0,0.476918458044529,0.0880822468950926
4000,0,0.7139939102530479,0.08267129092163301
4,0,0.2030704091116786,0.09455452635905166
5407,1,0.6311327296495438,0.060412602863746376
9662,0,0.4763466304540634,0.08571607777241283
347,0,0.27713503398001194,0.08697003077018249
3944,0,0.3442011132836342,0.10521269351449308
2282,0,0.36364667639136317,0.0804568742550814
1505,0,0.5881392741203308,0.03779050488210607
2816,0,0.5009911742806434,0.02223260986352269
6399,0,0.5540277162194251,0.045039928035648914
4390,0,0.8308359527587891,0.08293408866798586
2434,0,0.6315117114782334,0.03864608711581244
6470,0,0.6366414904594422,0.04619395532899216
9187,0,0.3339377723634243,0.08383414681208363
5635,1,0.5036495298147201,0.05120489066855234
10286,0,0.7266433721780777,0.06274484809752796
1013,0,0.19126868408173323,0.10432925154730259
4788,0,0.4279935386776924,0.06210963290372784
10729,0,0.789010409116745,0.0652793282298945
1554,0,0.30341596372425556,0.11485488350316315
3186,0,0.0687529017496854,0.05200661955657681
2338,0,0.6814963966608047,0.0411288468168558
1865,0,0.6351215952634811,0.03866935683850137
4692,0,0.34544780761003496,0.1231073667759011
2829,0,0.5757816350460052,0.04234639413910034
1812,0,0.6391135478019714,0.052853387903680125
6675,0,0.6183445852994919,0.04349479015103012
8315,0,0.5624983021616936,0.04075665606355261
9642,0,0.6209401839971542,0.05736010228305631
5503,0,0.5780950126051903,0.04377090562534258
11114,0,0.7171915543079376,0.04862340226763188
1446,0,0.4271341322362423,0.08461143159159715
1901,0,0.44582982167601587,0.10544765766037661
10025,0,0.6489570438861847,0.058386834915871814
9317,0,0.1818253762088716,0.097709660876395
1131,0,0.5255670616030693,0.038943552797966303
1195,0,0.5736242672801017,0.05886106394634835
30,0,0.30517587669193746,0.0912326196977216
257,0,0.5674633210897446,0.04157046210549171
8719,0,0.1340977563522756,0.08927871257732549
8631,0,0.1342681887652725,0.08365650316904621
3855,0,0.5142035815119743,0.04788644578840929
8477,0,0.541352033317089,0.14651425912901447
2362,0,0.39527234524488447,0.09520530359869792
10736,0,0.5353910034894943,0.05540162903416447
10829,0,0.6733643847703934,0.06156875469706019
10827,0,0.7288337886333466,0.05903471643202657
8366,0,0.5175841251015663,0.02808323686706063
10260,0,0.8044705402851104,0.06729141711316505
8120,0,0.6227164208889008,0.051558489113891944
4601,0,0.5643775880336761,0.04143508249260222
6232,0,0.5585244879126549,0.03894251723123226
581,0,0.5664204084873199,0.13130974996521347
